#,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-08-20T05:18:33', checksum=2950940446, investigation_time=1.0, ses_per_logic_tree_path=2000"
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake
3992,4,5.500000E+00,1.754000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
3993,5,5.500000E+00,1.756000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
3994,1,6.500000E+00,1.756000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
3995,4,5.500000E+00,1.757000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
3996,1,6.500000E+00,1.757000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
3997,1,5.500000E+00,1.758000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
3998,7,5.500000E+00,1.759000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
3999,4,5.500000E+00,1.760000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4000,1,6.500000E+00,1.760000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4001,1,5.500000E+00,1.761000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4002,1,5.500000E+00,1.762000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4003,2,5.500000E+00,1.763000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4004,1,6.500000E+00,1.763000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4005,2,5.500000E+00,1.764000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4006,1,5.500000E+00,1.765000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4007,1,6.500000E+00,1.765000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4008,2,5.500000E+00,1.766000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4009,4,5.500000E+00,1.767000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4010,2,5.500000E+00,1.768000E+02,-4.090000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4011,1,5.500000E+00,1.735000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4012,1,5.500000E+00,1.737000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4013,1,6.500000E+00,1.738000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4014,1,6.500000E+00,1.739000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4015,5,5.500000E+00,1.740000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4016,1,5.500000E+00,1.742000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4017,2,5.500000E+00,1.743000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4018,1,5.500000E+00,1.744000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4019,2,5.500000E+00,1.745000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4020,5,5.500000E+00,1.747000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4021,2,5.500000E+00,1.748000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4022,5,5.500000E+00,1.749000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4023,1,5.500000E+00,1.750000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4024,3,5.500000E+00,1.751000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4025,1,5.500000E+00,1.752000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4026,5,5.500000E+00,1.753000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4027,3,5.500000E+00,1.754000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4028,1,6.500000E+00,1.754000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4029,4,5.500000E+00,1.755000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4030,1,5.500000E+00,1.756000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4031,1,6.500000E+00,1.756000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4032,2,5.500000E+00,1.757000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4033,3,5.500000E+00,1.758000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4034,1,5.500000E+00,1.759000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4035,1,5.500000E+00,1.760000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4036,1,6.500000E+00,1.760000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4037,1,5.500000E+00,1.761000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4038,1,5.500000E+00,1.762000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4039,1,5.500000E+00,1.763000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4040,1,5.500000E+00,1.764000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4041,1,5.500000E+00,1.765000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4042,2,5.500000E+00,1.766000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4043,2,5.500000E+00,1.767000E+02,-4.100000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4044,1,5.500000E+00,1.724000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4045,2,5.500000E+00,1.727000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4046,1,5.500000E+00,1.730000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4047,1,5.500000E+00,1.739000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4048,1,5.500000E+00,1.740000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4049,2,5.500000E+00,1.741000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4050,2,5.500000E+00,1.742000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4051,4,5.500000E+00,1.743000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4052,2,5.500000E+00,1.744000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4053,4,5.500000E+00,1.745000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4054,4,5.500000E+00,1.746000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4055,2,5.500000E+00,1.747000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4056,5,5.500000E+00,1.748000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4057,3,5.500000E+00,1.749000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4058,2,5.500000E+00,1.750000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4059,6,5.500000E+00,1.751000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4060,1,6.500000E+00,1.751000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4061,2,5.500000E+00,1.752000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4062,2,5.500000E+00,1.753000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4063,1,6.500000E+00,1.753000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4064,1,5.500000E+00,1.755000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4065,4,5.500000E+00,1.756000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4066,3,5.500000E+00,1.757000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4067,2,5.500000E+00,1.758000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4068,2,5.500000E+00,1.760000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4069,1,5.500000E+00,1.761000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4070,1,5.500000E+00,1.762000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4071,3,5.500000E+00,1.763000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4072,2,5.500000E+00,1.765000E+02,-4.110000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4073,1,5.500000E+00,1.726000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4074,1,6.500000E+00,1.730000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4075,1,5.500000E+00,1.733000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4076,1,6.500000E+00,1.736000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4077,1,5.500000E+00,1.738000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4078,1,6.500000E+00,1.738000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4079,3,5.500000E+00,1.739000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4080,2,5.500000E+00,1.740000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4081,2,5.500000E+00,1.741000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4082,3,5.500000E+00,1.743000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4083,1,6.500000E+00,1.744000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4084,4,5.500000E+00,1.745000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4085,1,6.500000E+00,1.745000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4086,3,5.500000E+00,1.746000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4087,1,6.500000E+00,1.746000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4088,4,5.500000E+00,1.747000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4089,5,5.500000E+00,1.748000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4090,1,6.500000E+00,1.748000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4091,1,5.500000E+00,1.749000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4092,4,5.500000E+00,1.750000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4093,3,5.500000E+00,1.751000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4094,2,6.500000E+00,1.751000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4095,5,5.500000E+00,1.752000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4096,1,6.500000E+00,1.752000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4097,3,5.500000E+00,1.753000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4098,1,6.500000E+00,1.754000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4099,3,5.500000E+00,1.755000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4100,1,5.500000E+00,1.756000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4101,2,6.500000E+00,1.756000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4102,2,5.500000E+00,1.757000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4103,2,5.500000E+00,1.758000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4104,2,5.500000E+00,1.759000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4105,1,5.500000E+00,1.761000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4106,2,5.500000E+00,1.762000E+02,-4.120000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4107,1,5.500000E+00,1.723000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4108,1,5.500000E+00,1.724000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4109,2,5.500000E+00,1.731000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4110,1,5.500000E+00,1.733000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4111,1,5.500000E+00,1.734000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4112,1,5.500000E+00,1.735000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4113,1,5.500000E+00,1.736000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4114,1,5.500000E+00,1.738000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4115,2,5.500000E+00,1.739000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4116,1,6.500000E+00,1.739000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4117,2,6.500000E+00,1.740000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4118,1,5.500000E+00,1.741000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4119,1,5.500000E+00,1.742000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4120,1,5.500000E+00,1.743000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4121,1,6.500000E+00,1.743000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4122,3,5.500000E+00,1.744000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4123,1,6.500000E+00,1.744000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4124,2,5.500000E+00,1.745000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4125,2,5.500000E+00,1.747000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4126,4,5.500000E+00,1.748000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4127,2,5.500000E+00,1.749000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4128,1,6.500000E+00,1.749000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4129,4,5.500000E+00,1.751000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4130,1,6.500000E+00,1.751000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4131,3,5.500000E+00,1.752000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4132,1,5.500000E+00,1.753000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4133,1,6.500000E+00,1.753000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4134,1,5.500000E+00,1.754000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4135,1,5.500000E+00,1.755000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4136,1,6.500000E+00,1.755000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4137,2,5.500000E+00,1.756000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4138,2,5.500000E+00,1.757000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4139,2,5.500000E+00,1.760000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4140,1,5.500000E+00,1.762000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4141,1,5.500000E+00,1.763000E+02,-4.130000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4142,1,5.500000E+00,1.722000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4143,1,5.500000E+00,1.724000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
4144,1,5.500000E+00,1.726000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4145,1,5.500000E+00,1.727000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4146,1,5.500000E+00,1.734000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4147,1,5.500000E+00,1.735000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4148,1,6.500000E+00,1.736000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4149,1,5.500000E+00,1.738000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4150,1,6.500000E+00,1.738000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4151,3,5.500000E+00,1.739000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4152,3,5.500000E+00,1.740000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4153,3,5.500000E+00,1.741000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4154,4,5.500000E+00,1.742000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
4155,2,5.500000E+00,1.743000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4156,1,5.500000E+00,1.744000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4157,3,5.500000E+00,1.745000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4158,3,5.500000E+00,1.746000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4159,1,6.500000E+00,1.746000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4160,6,5.500000E+00,1.747000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4161,1,6.500000E+00,1.747000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4162,2,5.500000E+00,1.749000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4163,1,6.500000E+00,1.749000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4164,3,5.500000E+00,1.750000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4165,6,5.500000E+00,1.751000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4166,6,5.500000E+00,1.752000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4167,1,6.500000E+00,1.752000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4168,1,5.500000E+00,1.753000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4169,1,6.500000E+00,1.753000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4170,3,5.500000E+00,1.754000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4171,1,6.500000E+00,1.754000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4172,2,5.500000E+00,1.755000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4173,1,5.500000E+00,1.756000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4174,3,5.500000E+00,1.757000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4175,1,5.500000E+00,1.758000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4176,1,6.500000E+00,1.758000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4177,1,5.500000E+00,1.759000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4178,1,5.500000E+00,1.760000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4179,1,5.500000E+00,1.761000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4180,2,5.500000E+00,1.762000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4181,1,5.500000E+00,1.763000E+02,-4.140000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
4182,1,5.500000E+00,1.719000E+02,-4.150000E+01,3.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
